STOCK_SYMBOL,MATCH_TIME,close,highest,lowest,Quantity,open
0050,93000000000,83.1,83.15,82.8,4873,83.05
0050,100000000000,82.95,83.2,82.9,3787,83.15
0050,103000000000,83.2,83.3,82.9,1407,82.95
0050,110000000000,83.1,83.25,83.05,1486,83.25
0050,113000000000,83.1,83.15,83.0,1878,83.1
0050,120000000000,83.2,83.3,83.05,1219,83.15
0050,123000000000,83.3,83.3,83.2,1071,83.25
0050,130000000000,83.35,83.4,83.3,1655,83.3
0050,133000000000,83.3,83.4,83.25,2667,83.35
0050,133000000000,83.25,83.25,83.25,459,83.25
0051,93000000000,31.0,31.1,31.0,14,31.1
0051,100000000000,31.01,31.01,31.0,10,31.0
0051,103000000000,31.06,31.06,31.05,4,31.05
0051,110000000000,31.05,31.05,31.05,5,31.05
0051,113000000000,30.95,31.01,30.95,17,31.01
0051,130000000000,30.96,31.05,30.96,6,31.05
0051,133000000000,30.96,30.96,30.96,1,30.96
0052,100000000000,52.4,52.4,52.4,2,52.4
0052,113000000000,52.2,52.2,52.2,98,52.2
0053,93000000000,34.19,34.19,34.19,1,34.19
0053,100000000000,34.1,34.1,34.1,2,34.1
0053,103000000000,34.28,34.28,34.1,2,34.1
0053,113000000000,34.16,34.16,34.16,1,34.16
0054,93000000000,22.55,22.55,22.55,1,22.55
0054,100000000000,22.44,22.47,22.44,3,22.46
0054,103000000000,22.49,22.49,22.49,1,22.49
0054,113000000000,22.34,22.35,22.34,11,22.35
0055,93000000000,18.48,18.48,18.42,4,18.42
0055,103000000000,18.59,18.59,18.55,10,18.55
0055,113000000000,18.53,18.53,18.53,1,18.53
0055,120000000000,18.56,18.56,18.55,16,18.55
0055,123000000000,18.56,18.56,18.56,1,18.56
0055,130000000000,18.59,18.59,18.58,6,18.58
0055,133000000000,18.59,18.59,18.59,1,18.59
0056,93000000000,26.3,26.67,26.21,6880,26.67
0056,100000000000,26.23,26.32,26.22,3994,26.3
0056,103000000000,26.3,26.33,26.23,1376,26.24
0056,110000000000,26.27,26.32,26.27,1409,26.3
0056,113000000000,26.28,26.28,26.19,5140,26.27
0056,120000000000,26.33,26.34,26.26,597,26.29
0056,123000000000,26.35,26.36,26.33,768,26.34
0056,130000000000,26.34,26.37,26.34,1221,26.35
0056,133000000000,26.33,26.34,26.32,1550,26.33
0056,133000000000,26.34,26.34,26.34,367,26.34
0057,93000000000,49.71,49.99,49.71,4,49.99
0057,100000000000,50.0,50.0,50.0,1,50.0
0057,113000000000,50.05,50.05,50.05,16,50.05
0058,93000000000,46.12,46.25,46.1,3,46.25
0058,113000000000,46.22,46.22,46.2,19,46.2
0059,100000000000,44.68,44.68,44.68,3,44.68
0059,133000000000,44.68,44.68,44.68,1,44.68
0061,93000000000,15.61,15.71,15.57,290,15.7
0061,100000000000,15.64,15.65,15.57,158,15.64
0061,103000000000,15.64,15.68,15.64,54,15.64
0061,110000000000,15.62,15.66,15.59,155,15.65
0061,113000000000,15.72,15.72,15.59,121,15.6
0061,120000000000,15.7,15.7,15.7,8,15.7
0061,123000000000,15.69,15.69,15.67,8,15.68
0061,130000000000,15.69,15.69,15.69,7,15.69
0061,133000000000,15.69,15.7,15.69,72,15.7
0061,133000000000,15.7,15.7,15.7,13,15.7
006203,103000000000,38.01,38.01,38.01,1,38.01
006204,93000000000,53.85,53.85,53.85,1,53.85
006204,103000000000,54.0,54.0,54.0,1,54.0
006205,93000000000,27.3,27.3,27.24,363,27.29
006205,100000000000,27.39,27.45,27.25,692,27.34
006205,103000000000,27.35,27.44,27.32,507,27.37
006205,110000000000,27.28,27.4,27.24,413,27.36
006205,113000000000,27.47,27.48,27.22,209,27.32
006205,120000000000,27.43,27.43,27.4,42,27.43
006205,123000000000,27.47,27.47,27.41,962,27.42
006205,130000000000,27.48,27.48,27.46,77,27.47
006205,133000000000,27.39,27.49,27.39,208,27.47
006205,133000000000,27.37,27.37,27.37,27,27.37
006206,93000000000,27.96,28.0,27.88,70,28.0
006206,100000000000,28.02,28.02,27.91,112,28.0
006206,103000000000,28.07,28.1,27.99,222,28.04
006206,110000000000,28.04,28.14,27.92,453,28.07
006206,113000000000,28.23,28.24,27.93,166,28.06
006206,120000000000,28.11,28.2,28.11,85,28.2
006206,123000000000,28.16,28.16,28.16,1,28.16
006206,130000000000,28.23,28.23,28.17,22,28.17
006206,133000000000,28.12,28.25,28.12,33,28.16
006206,133000000000,28.11,28.11,28.11,7,28.11
006207,93000000000,19.91,20.01,19.9,25,20.01
006207,100000000000,19.97,20.06,19.92,138,20.06
006207,103000000000,20.01,20.07,20.01,18,20.07
006207,110000000000,20.0,20.0,20.0,4,20.0
006207,113000000000,20.01,20.01,19.96,16,19.96
006207,120000000000,20.06,20.06,20.06,12,20.06
006207,123000000000,20.06,20.06,20.06,1,20.06
006207,130000000000,20.07,20.07,20.07,6,20.07
006207,133000000000,20.02,20.07,20.02,71,20.07
006207,133000000000,20.01,20.01,20.01,3,20.01
006208,93000000000,48.07,48.56,47.96,72,48.56
006208,100000000000,48.03,48.1,48.03,12,48.1
006208,103000000000,48.17,48.17,48.14,2,48.14
006208,110000000000,48.21,48.21,48.17,3,48.17
006208,113000000000,48.17,48.17,48.17,1,48.17
006208,120000000000,48.25,48.25,48.25,1,48.25
006208,123000000000,48.26,48.26,48.26,1,48.26
006208,130000000000,48.36,48.38,48.25,14,48.27
006208,133000000000,48.38,48.38,48.33,8,48.34
006208,133000000000,48.31,48.31,48.31,7,48.31
00625K,93000000000,6.07,6.08,6.07,6,6.08
00625K,100000000000,6.08,6.09,6.08,9,6.09
00625K,120000000000,6.13,6.13,6.13,50,6.13
