STOCK_SYMBOL,MATCH_TIME,close,highest,lowest,Quantity,open
0050,93000000000,86.95,87.0,86.8,1807,86.9
0050,100000000000,86.8,86.95,86.75,1026,86.95
0050,103000000000,86.85,86.9,86.8,1007,86.8
0050,110000000000,87.0,87.0,86.85,1422,86.85
0050,113000000000,86.85,87.0,86.8,420,87.0
0050,120000000000,86.9,86.95,86.85,426,86.85
0050,123000000000,86.85,86.95,86.85,209,86.9
0050,130000000000,86.85,86.9,86.8,463,86.9
0050,133000000000,86.9,86.95,86.8,1065,86.85
0050,133000000000,86.9,86.9,86.9,163,86.9
0051,93000000000,33.1,33.1,33.1,2,33.1
0051,100000000000,32.86,33.1,32.86,3,33.1
0051,110000000000,33.03,33.03,33.03,1,33.03
0051,113000000000,32.78,33.0,32.78,8,33.0
0051,130000000000,32.79,32.79,32.79,2,32.79
0051,133000000000,32.79,32.79,32.79,2,32.79
0052,93000000000,55.8,55.8,55.8,1,55.8
0052,100000000000,55.8,56.0,55.8,3,56.0
0052,113000000000,55.85,55.85,55.8,95,55.8
0052,130000000000,55.8,55.85,55.8,6,55.85
0052,133000000000,55.95,55.95,55.95,1,55.95
0053,93000000000,36.52,36.52,36.52,1,36.52
0053,100000000000,36.5,36.5,36.5,1,36.5
0053,113000000000,36.52,36.52,36.52,4,36.52
0053,130000000000,36.46,36.46,36.46,1,36.46
0053,133000000000,36.48,36.48,36.48,2,36.48
0054,100000000000,23.82,23.82,23.82,1,23.82
0054,113000000000,23.71,23.71,23.71,1,23.71
0055,93000000000,18.71,18.71,18.7,4138,18.7
0055,100000000000,18.7,18.71,18.7,28,18.71
0055,103000000000,18.71,18.71,18.71,5,18.71
0055,113000000000,18.75,18.75,18.73,2,18.73
0055,120000000000,18.75,18.75,18.72,21,18.72
0055,123000000000,18.72,18.72,18.72,2,18.72
0055,130000000000,18.72,18.72,18.72,7,18.72
0055,133000000000,18.76,18.76,18.72,3,18.72
0056,93000000000,27.39,27.5,27.39,252,27.5
0056,100000000000,27.39,27.43,27.39,107,27.4
0056,103000000000,27.36,27.39,27.35,175,27.39
0056,110000000000,27.39,27.39,27.35,65,27.36
0056,113000000000,27.39,27.39,27.37,81,27.39
0056,120000000000,27.4,27.4,27.37,49,27.39
0056,123000000000,27.39,27.4,27.37,41,27.4
0056,130000000000,27.38,27.4,27.37,53,27.39
0056,133000000000,27.39,27.39,27.37,42,27.38
0056,133000000000,27.4,27.4,27.4,36,27.4
0057,93000000000,52.8,52.8,52.8,2,52.8
0057,110000000000,52.7,52.7,52.7,1,52.7
0057,113000000000,52.7,52.7,52.7,16,52.7
0057,130000000000,52.75,52.75,52.75,1,52.75
0058,93000000000,48.26,48.26,48.25,2,48.25
0058,113000000000,48.06,48.06,48.06,20,48.06
0059,93000000000,45.3,45.3,45.3,2,45.3
0059,100000000000,45.27,45.27,45.27,1,45.27
0061,93000000000,16.1,16.1,16.01,144,16.01
0061,100000000000,16.06,16.09,16.03,80,16.06
0061,103000000000,16.18,16.19,16.08,228,16.08
0061,110000000000,16.29,16.3,16.18,525,16.18
0061,113000000000,16.27,16.3,16.25,251,16.29
0061,120000000000,16.26,16.28,16.26,47,16.28
0061,123000000000,16.27,16.28,16.26,48,16.26
0061,130000000000,16.28,16.28,16.27,57,16.27
0061,133000000000,16.33,16.33,16.28,240,16.28
0061,133000000000,16.34,16.34,16.34,36,16.34
006203,100000000000,39.94,39.94,39.94,1,39.94
006204,120000000000,56.65,56.65,56.65,1,56.65
006204,133000000000,56.65,56.65,56.65,1,56.65
006205,93000000000,28.17,28.21,28.07,94,28.07
006205,100000000000,28.18,28.25,28.12,470,28.17
006205,103000000000,28.36,28.36,28.17,226,28.18
006205,110000000000,28.57,28.59,28.37,346,28.37
006205,113000000000,28.51,28.58,28.48,1042,28.58
006205,120000000000,28.5,28.52,28.49,1330,28.51
006205,123000000000,28.51,28.51,28.5,176,28.5
006205,130000000000,28.51,28.53,28.51,88,28.52
006205,133000000000,28.58,28.61,28.52,419,28.52
006205,133000000000,28.59,28.59,28.59,73,28.59
006206,93000000000,28.88,28.9,28.83,76,28.84
006206,100000000000,28.88,28.93,28.81,193,28.88
006206,103000000000,29.06,29.08,28.87,153,28.87
006206,110000000000,29.35,29.35,29.08,573,29.08
006206,113000000000,29.28,29.41,29.26,175,29.35
006206,120000000000,29.28,29.3,29.25,64,29.3
006206,123000000000,29.29,29.3,29.26,64,29.28
