STOCK_SYMBOL,MATCH_TIME,close,highest,lowest,Quantity,open
0050,93000000000,83.5,83.5,83.05,2166,83.25
0050,100000000000,83.65,83.75,83.5,388,83.5
0050,103000000000,83.95,84.1,83.65,370,83.65
0050,110000000000,83.75,84.05,83.75,379,83.9
0050,113000000000,83.65,83.8,83.6,217,83.8
0050,120000000000,83.7,83.75,83.65,121,83.65
0050,123000000000,83.8,83.8,83.7,117,83.7
0050,130000000000,83.75,83.8,83.7,194,83.8
0050,133000000000,83.85,83.85,83.7,109,83.75
0050,133000000000,83.8,83.8,83.8,455,83.8
0051,93000000000,32.82,32.96,32.82,7,32.96
0051,100000000000,32.96,32.96,32.86,20,32.88
0051,103000000000,33.05,33.13,33.0,21,33.0
0051,113000000000,33.16,33.18,33.16,11,33.18
0051,120000000000,33.14,33.14,33.14,1,33.14
0051,133000000000,33.19,33.19,33.19,5,33.19
0051,133000000000,33.34,33.34,33.34,37,33.34
0052,93000000000,52.9,52.9,52.6,4,52.8
0052,103000000000,53.15,53.15,53.15,1,53.15
0052,110000000000,53.2,53.2,53.2,1,53.2
0052,113000000000,53.1,53.1,53.1,100,53.1
0052,123000000000,53.2,53.2,53.15,9,53.15
0052,130000000000,53.0,53.05,53.0,101,53.05
0053,93000000000,35.52,35.64,35.52,2,35.64
0053,100000000000,35.82,35.82,35.66,7,35.66
0053,103000000000,35.94,35.94,35.94,1,35.94
0053,110000000000,36.08,36.08,36.08,1,36.08
0053,113000000000,36.01,36.01,35.93,3,35.93
0053,130000000000,35.99,35.99,35.99,1,35.99
0054,93000000000,23.89,23.89,23.89,1,23.89
0054,100000000000,24.07,24.07,23.98,27,23.98
0054,103000000000,24.18,24.18,24.15,4,24.15
0055,93000000000,17.74,17.76,17.74,8,17.75
0055,100000000000,17.77,17.77,17.77,1,17.77
0055,103000000000,17.8,17.84,17.8,4,17.8
0055,110000000000,17.8,17.8,17.8,1,17.8
0055,130000000000,17.75,17.76,17.75,6,17.76
0055,133000000000,17.75,17.8,17.75,5,17.8
0056,93000000000,26.88,26.99,26.76,599,26.99
0056,100000000000,27.0,27.0,26.88,325,26.88
0056,103000000000,27.05,27.05,26.98,154,27.0
0056,110000000000,27.05,27.1,27.05,193,27.05
0056,113000000000,27.08,27.09,27.02,177,27.09
0056,120000000000,27.06,27.08,27.02,117,27.08
0056,123000000000,27.08,27.1,27.06,143,27.06
0056,130000000000,27.05,27.1,27.03,258,27.1
0056,133000000000,27.05,27.09,27.04,101,27.05
0056,133000000000,27.09,27.09,27.09,35,27.09
0057,93000000000,50.65,50.7,50.65,5,50.7
0057,103000000000,51.15,51.15,51.0,2,51.0
0057,110000000000,51.0,51.0,51.0,6,51.0
0057,120000000000,51.05,51.05,51.05,16,51.05
0057,123000000000,51.05,51.05,51.05,3,51.05
0057,130000000000,51.0,51.0,51.0,4,51.0
0058,93000000000,47.5,47.54,47.5,3,47.54
0058,103000000000,47.76,47.76,47.71,4,47.71
0058,120000000000,47.76,47.76,47.76,20,47.76
0058,130000000000,47.63,47.63,47.63,60,47.63
0058,133000000000,47.72,47.72,47.72,1,47.72
0059,93000000000,43.07,43.13,43.07,2,43.13
0059,100000000000,43.05,43.05,43.05,1,43.05
0061,93000000000,15.55,15.65,15.55,251,15.65
0061,100000000000,15.62,15.65,15.54,200,15.57
0061,103000000000,15.68,15.72,15.62,186,15.62
0061,110000000000,15.62,15.69,15.62,92,15.66
0061,113000000000,15.56,15.62,15.55,231,15.62
0061,120000000000,15.61,15.61,15.54,288,15.56
0061,123000000000,15.63,15.63,15.6,24,15.6
0061,130000000000,15.62,15.64,15.62,66,15.63
0061,133000000000,15.72,15.74,15.62,294,15.62
0061,133000000000,15.62,15.62,15.62,437,15.62
006203,93000000000,38.32,38.32,38.32,1,38.32
006203,100000000000,38.47,38.47,38.47,3,38.47
006203,103000000000,38.69,38.69,38.59,2,38.59
006203,130000000000,38.59,38.59,38.56,120,38.56
006204,93000000000,54.75,55.25,54.75,117,55.25
006204,103000000000,55.2,55.25,55.1,22,55.1
006205,93000000000,26.55,26.69,26.53,688,26.65
006205,100000000000,26.7,26.71,26.38,960,26.53
006205,103000000000,26.9,27.01,26.73,985,26.73
006205,110000000000,26.8,27.0,26.8,310,26.88
006205,113000000000,26.7,26.84,26.66,302,26.84
006205,120000000000,26.8,26.85,26.7,442,26.7
006205,123000000000,26.8,26.81,26.79,1139,26.8
006205,130000000000,26.82,26.83,26.81,57,26.81
006205,133000000000,27.0,27.08,26.82,314,26.82
006205,133000000000,27.02,27.02,27.02,28,27.02
006206,93000000000,26.91,27.06,26.91,179,26.99
006206,100000000000,27.0,27.09,26.76,345,26.95
006206,103000000000,27.25,27.4,27.05,120,27.05
006206,110000000000,27.2,27.38,27.2,110,27.31
006206,113000000000,27.06,27.26,27.05,34,27.21
006206,120000000000,27.2,27.24,27.12,307,27.13
006206,123000000000,27.26,27.27,27.18,44,27.19
006206,130000000000,27.29,27.29,27.26,26,27.27
006206,133000000000,27.48,27.51,27.24,176,27.24
006206,133000000000,27.41,27.41,27.41,146,27.41
006207,93000000000,19.7,19.81,19.7,105,19.81
006207,100000000000,19.76,19.78,19.58,331,19.71
006207,103000000000,19.94,20.0,19.79,161,19.79
006207,110000000000,19.9,19.96,19.9,156,19.93
006207,113000000000,19.8,19.89,19.8,66,19.89
006207,120000000000,19.84,19.84,19.8,15,19.8
006207,123000000000,19.82,19.83,19.82,401,19.83
006207,130000000000,19.85,19.85,19.83,111,19.85
006207,133000000000,19.98,20.05,19.87,319,19.87
006207,133000000000,19.98,19.98,19.98,2,19.98
006208,93000000000,48.0,48.02,47.96,14,48.02
006208,103000000000,48.19,48.19,48.19,1,48.19
006208,110000000000,48.2,48.2,48.2,1,48.2
006208,113000000000,48.27,48.27,48.27,30,48.27
006208,130000000000,48.3,48.35,48.3,22,48.35
006208,133000000000,48.54,48.54,48.4,38,48.4
006208,133000000000,48.43,48.43,48.43,1,48.43
00625K,113000000000,6.02,6.02,6.02,52,6.02
00631L,93000000000,38.12,38.12,37.78,685,37.92
00631L,100000000000,38.29,38.36,38.12,1359,38.12
00631L,103000000000,38.61,38.68,38.29,276,38.29
00631L,110000000000,38.38,38.64,38.37,269,38.62
00631L,113000000000,38.33,38.4,38.28,123,38.4
00631L,120000000000,38.35,38.35,38.26,236,38.33
00631L,123000000000,38.41,38.41,38.34,74,38.36
00631L,130000000000,38.39,38.44,38.35,322,38.4
00631L,133000000000,38.49,38.49,38.39,72,38.39
00631L,133000000000,38.48,38.48,38.48,175,38.48
00632R,93000000000,12.39,12.44,12.39,25096,12.41
00632R,100000000000,12.36,12.39,12.34,12283,12.39
00632R,103000000000,12.31,12.35,12.29,6223,12.35
00632R,110000000000,12.34,12.35,12.29,4453,12.31
00632R,113000000000,12.34,12.36,12.34,2571,12.34
00632R,120000000000,12.34,12.36,12.34,2491,12.35
00632R,123000000000,12.33,12.35,12.33,4973,12.35
00632R,130000000000,12.34,12.36,12.33,2911,12.33
00632R,133000000000,12.32,12.35,12.32,9054,12.34
00632R,133000000000,12.33,12.33,12.33,3381,12.33
00633L,93000000000,32.83,33.09,32.77,13307,33.07
00633L,100000000000,33.24,33.29,32.44,21119,32.8
00633L,103000000000,33.85,34.23,33.25,12474,33.25
00633L,110000000000,33.67,34.19,33.56,6734,33.83
00633L,113000000000,33.35,33.79,33.16,5091,33.7
