STOCK_SYMBOL,MATCH_TIME,close,highest,lowest,Quantity,open
50,93000000000,79.7,79.75,79.2,1167,79.5
50,1E+11,79.3,79.7,79.25,1120,79.7
50,1.03E+11,79.3,79.4,78.95,1270,79.25
50,1.1E+11,79.5,79.6,79.25,273,79.3
50,1.13E+11,79.5,79.5,79.5,19,79.5
51,93000000000,29.68,29.7,29.68,2,29.7
51,1E+11,29.65,29.67,29.65,2,29.67
51,1.03E+11,29.59,29.59,29.57,2,29.57
52,93000000000,50.6,50.6,50.6,2,50.6
52,1.03E+11,50.6,50.6,50.6,10,50.6
52,1.1E+11,50.6,50.6,50.6,1,50.6
53,93000000000,32.92,32.92,32.92,1,32.92
53,1.03E+11,32.65,32.65,32.65,1,32.65
54,1.03E+11,21.43,21.43,21.43,1,21.43
55,93000000000,17.79,17.79,17.79,1,17.79
55,1.03E+11,17.65,17.66,17.65,4,17.66
56,93000000000,25.58,25.6,25.47,1353,25.55
56,1E+11,25.47,25.59,25.46,1013,25.58
56,1.03E+11,25.46,25.46,25.38,916,25.46
56,1.1E+11,25.45,25.47,25.43,404,25.46
56,1.13E+11,25.46,25.46,25.45,36,25.45
57,93000000000,47.92,47.92,47.92,1,47.92
57,1.03E+11,47.73,47.73,47.73,1,47.73
57,1.1E+11,47.89,47.89,47.89,5,47.89
58,1E+11,43.89,43.89,43.89,1,43.89
59,93000000000,42.85,42.85,42.85,1,42.85
61,93000000000,14.77,14.85,14.72,122,14.85
61,1E+11,14.78,14.81,14.7,1420,14.77
61,1.03E+11,14.8,14.87,14.73,1190,14.78
61,1.1E+11,14.85,14.88,14.8,1099,14.8
61,1.13E+11,14.82,14.82,14.82,2,14.82
6205,93000000000,25.97,26.07,25.95,505,26.06
6205,1E+11,25.8,25.98,25.76,1838,25.98
6205,1.03E+11,25.79,25.85,25.72,548,25.79
6205,1.1E+11,25.82,25.91,25.79,617,25.79
6205,1.13E+11,25.76,25.78,25.76,62,25.78
6206,93000000000,27.26,27.59,27.25,28,27.25
6206,1E+11,27.16,27.26,27.08,495,27.26
