,stockid,bought_date,bought_time,bought_price,sold_date,sold_time,sold_price,QTY,cash_account,LS_type,offset_date
4358,,,,,,,,,,,
4359,,,,,,,,,,,
4360,,,,,,,,,,,
4287,,,,,,,,,,,
4288,,,,,,,,,,,
4289,,,,,,,,,,,
4290,,,,,,,,,,,
4291,,,,,,,,,,,
4292,,,,,,,,,,,
4293,,,,,,,,,,,
4294,,,,,,,,,,,
4295,,,,,,,,,,,
4296,,,,,,,,,,,
4397,,,,,,,,,,,
4398,,,,,,,,,,,
4399,,,,,,,,,,,
4400,,,,,,,,,,,
4401,,,,,,,,,,,
4402,,,,,,,,,,,
4403,,,,,,,,,,,
4404,,,,,,,,,,,
4405,,,,,,,,,,,
4406,,,,,,,,,,,
4214,,,,,,,,,,,
4215,,,,,,,,,,,
4216,,,,,,,,,,,
4217,,,,,,,,,,,
4218,,,,,,,,,,,
4219,,,,,,,,,,,
4220,,,,,,,,,,,
4221,,,,,,,,,,,
4222,,,,,,,,,,,
4223,,,,,,,,,,,
4334,,,,,,,,,,,
4335,,,,,,,,,,,
4336,,,,,,,,,,,
4337,,,,,,,,,,,
4338,,,,,,,,,,,
4339,,,,,,,,,,,
4340,,,,,,,,,,,
4341,,,,,,,,,,,
4342,,,,,,,,,,,
4343,,,,,,,,,,,
4268,,,,,,,,,,,
4269,,,,,,,,,,,
4270,,,,,,,,,,,
4271,,,,,,,,,,,
4272,,,,,,,,,,,
4273,,,,,,,,,,,
4274,,,,,,,,,,,
4275,,,,,,,,,,,
4276,,,,,,,,,,,
4277,,,,,,,,,,,
4325,,,,,,,,,,,
4326,,,,,,,,,,,
4327,,,,,,,,,,,
4328,,,,,,,,,,,
4329,,,,,,,,,,,
4330,,,,,,,,,,,
4331,,,,,,,,,,,
4332,,,,,,,,,,,
4333,,,,,,,,,,,
4334,,,,,,,,,,,
4239,,,,,,,,,,,
4240,,,,,,,,,,,
4241,,,,,,,,,,,
4242,,,,,,,,,,,
4243,,,,,,,,,,,
4244,,,,,,,,,,,
4245,,,,,,,,,,,
4246,,,,,,,,,,,
4247,,,,,,,,,,,
4248,,,,,,,,,,,
4330,,,,,,,,,,,
4331,,,,,,,,,,,
4332,,,,,,,,,,,
4333,,,,,,,,,,,
4334,,,,,,,,,,,
4335,,,,,,,,,,,
4336,,,,,,,,,,,
4337,,,,,,,,,,,
4338,,,,,,,,,,,
4339,,,,,,,,,,,
4306,,,,,,,,,,,
4307,,,,,,,,,,,
4308,,,,,,,,,,,
4309,,,,,,,,,,,
4310,,,,,,,,,,,
4311,,,,,,,,,,,
4312,,,,,,,,,,,
4313,,,,,,,,,,,
4314,,,,,,,,,,,
4315,,,,,,,,,,,
4312,,,,,,,,,,,
4313,,,,,,,,,,,
4314,,,,,,,,,,,
4315,,,,,,,,,,,
4316,,,,,,,,,,,
4317,,,,,,,,,,,
4318,,,,,,,,,,,
4319,,,,,,,,,,,
4320,,,,,,,,,,,
4321,,,,,,,,,,,
4243,,,,,,,,,,,
4244,,,,,,,,,,,
4245,,,,,,,,,,,
4246,,,,,,,,,,,
4247,,,,,,,,,,,
4248,,,,,,,,,,,
4249,,,,,,,,,,,
4250,,,,,,,,,,,
4251,,,,,,,,,,,
4252,,,,,,,,,,,
4305,,,,,,,,,,,
4306,,,,,,,,,,,
4307,,,,,,,,,,,
4308,,,,,,,,,,,
4309,,,,,,,,,,,
4310,,,,,,,,,,,
4311,,,,,,,,,,,
4312,,,,,,,,,,,
4313,,,,,,,,,,,
4314,,,,,,,,,,,
4451,,,,,,,,,,,
4452,,,,,,,,,,,
4453,,,,,,,,,,,
4454,,,,,,,,,,,
4455,,,,,,,,,,,
4456,,,,,,,,,,,
4457,,,,,,,,,,,
4458,,,,,,,,,,,
4459,,,,,,,,,,,
4460,,,,,,,,,,,
4355,,,,,,,,,,,
4356,,,,,,,,,,,
4357,,,,,,,,,,,
4358,,,,,,,,,,,
4359,,,,,,,,,,,
4360,,,,,,,,,,,
4361,,,,,,,,,,,
4362,,,,,,,,,,,
4363,,,,,,,,,,,
4364,,,,,,,,,,,
4300,,,,,,,,,,,
4301,,,,,,,,,,,
4302,,,,,,,,,,,
4303,,,,,,,,,,,
4304,,,,,,,,,,,
4305,,,,,,,,,,,
4306,,,,,,,,,,,
4307,,,,,,,,,,,
4308,,,,,,,,,,,
4309,,,,,,,,,,,
4319,,,,,,,,,,,
4320,,,,,,,,,,,
4321,,,,,,,,,,,
4322,,,,,,,,,,,
4323,,,,,,,,,,,
4324,,,,,,,,,,,
4325,,,,,,,,,,,
4326,,,,,,,,,,,
4327,,,,,,,,,,,
4328,,,,,,,,,,,
4334,,,,,,,,,,,
4335,,,,,,,,,,,
4336,,,,,,,,,,,
4337,,,,,,,,,,,
4338,,,,,,,,,,,
4339,,,,,,,,,,,
4340,,,,,,,,,,,
4341,,,,,,,,,,,
4342,,,,,,,,,,,
4343,,,,,,,,,,,
4288,,,,,,,,,,,
4289,,,,,,,,,,,
4290,,,,,,,,,,,
4291,,,,,,,,,,,
4292,,,,,,,,,,,
4293,,,,,,,,,,,
4294,,,,,,,,,,,
4295,,,,,,,,,,,
4296,,,,,,,,,,,
4297,,,,,,,,,,,
4307,,,,,,,,,,,
4308,,,,,,,,,,,
4309,,,,,,,,,,,
4310,,,,,,,,,,,
4311,,,,,,,,,,,
4312,,,,,,,,,,,
4313,,,,,,,,,,,
4314,,,,,,,,,,,
4315,,,,,,,,,,,
4316,,,,,,,,,,,
4624,,,,,,,,,,,
4625,,,,,,,,,,,
4626,,,,,,,,,,,
4627,,,,,,,,,,,
4628,,,,,,,,,,,
4629,,,,,,,,,,,
4630,,,,,,,,,,,
4631,,,,,,,,,,,
4632,,,,,,,,,,,
4633,,,,,,,,,,,
4399,,,,,,,,,,,
4400,,,,,,,,,,,
4401,,,,,,,,,,,
4402,,,,,,,,,,,
4403,,,,,,,,,,,
4404,,,,,,,,,,,
4405,,,,,,,,,,,
4406,,,,,,,,,,,
4407,,,,,,,,,,,
4408,,,,,,,,,,,
4429,,,,,,,,,,,
4430,,,,,,,,,,,
4431,,,,,,,,,,,
4432,,,,,,,,,,,
4433,,,,,,,,,,,
4434,,,,,,,,,,,
4435,,,,,,,,,,,
4436,,,,,,,,,,,
4437,,,,,,,,,,,
4438,,,,,,,,,,,
4428,,,,,,,,,,,
4429,,,,,,,,,,,
4430,,,,,,,,,,,
4431,,,,,,,,,,,
4432,,,,,,,,,,,
4433,,,,,,,,,,,
4434,,,,,,,,,,,
4435,,,,,,,,,,,
4436,,,,,,,,,,,
4437,,,,,,,,,,,
4396,,,,,,,,,,,
4397,,,,,,,,,,,
4398,,,,,,,,,,,
4399,,,,,,,,,,,
4400,,,,,,,,,,,
4401,,,,,,,,,,,
4402,,,,,,,,,,,
4403,,,,,,,,,,,
4404,,,,,,,,,,,
4405,,,,,,,,,,,
4427,,,,,,,,,,,
4428,,,,,,,,,,,
4429,,,,,,,,,,,
4430,,,,,,,,,,,
4431,,,,,,,,,,,
4432,,,,,,,,,,,
4433,,,,,,,,,,,
4434,,,,,,,,,,,
4435,,,,,,,,,,,
4436,,,,,,,,,,,
4387,,,,,,,,,,,
4388,,,,,,,,,,,
4389,,,,,,,,,,,
4390,,,,,,,,,,,
4391,,,,,,,,,,,
4392,,,,,,,,,,,
4393,,,,,,,,,,,
4394,,,,,,,,,,,
4395,,,,,,,,,,,
4396,,,,,,,,,,,
4295,,,,,,,,,,,
4296,,,,,,,,,,,
4297,,,,,,,,,,,
4298,,,,,,,,,,,
4299,,,,,,,,,,,
4300,,,,,,,,,,,
4301,,,,,,,,,,,
4302,,,,,,,,,,,
4303,,,,,,,,,,,
4304,,,,,,,,,,,
4295,,,,,,,,,,,
4296,,,,,,,,,,,
4297,,,,,,,,,,,
4298,,,,,,,,,,,
4299,,,,,,,,,,,
4300,,,,,,,,,,,
4301,,,,,,,,,,,
4302,,,,,,,,,,,
4303,,,,,,,,,,,
4304,,,,,,,,,,,
4187,,,,,,,,,,,
4188,,,,,,,,,,,
4189,,,,,,,,,,,
4190,,,,,,,,,,,
4191,,,,,,,,,,,
4192,,,,,,,,,,,
4193,,,,,,,,,,,
4194,,,,,,,,,,,
4195,,,,,,,,,,,
4196,,,,,,,,,,,
4308,,,,,,,,,,,
4309,,,,,,,,,,,
4310,,,,,,,,,,,
4311,,,,,,,,,,,
4312,,,,,,,,,,,
4313,,,,,,,,,,,
4314,,,,,,,,,,,
4315,,,,,,,,,,,
4316,,,,,,,,,,,
4317,,,,,,,,,,,
4303,,,,,,,,,,,
4304,,,,,,,,,,,
4305,,,,,,,,,,,
4306,,,,,,,,,,,
4307,,,,,,,,,,,
4308,,,,,,,,,,,
4309,,,,,,,,,,,
4310,,,,,,,,,,,
4311,,,,,,,,,,,
4312,,,,,,,,,,,
4309,,,,,,,,,,,
4310,,,,,,,,,,,
4311,,,,,,,,,,,
4312,,,,,,,,,,,
4313,,,,,,,,,,,
4314,,,,,,,,,,,
4315,,,,,,,,,,,
4316,,,,,,,,,,,
4317,,,,,,,,,,,
4318,,,,,,,,,,,
4285,,,,,,,,,,,
4286,,,,,,,,,,,
4287,,,,,,,,,,,
4288,,,,,,,,,,,
4289,,,,,,,,,,,
4290,,,,,,,,,,,
4291,,,,,,,,,,,
4292,,,,,,,,,,,
4293,,,,,,,,,,,
4294,,,,,,,,,,,
4240,,,,,,,,,,,
4241,,,,,,,,,,,
4242,,,,,,,,,,,
4243,,,,,,,,,,,
4244,,,,,,,,,,,
4245,,,,,,,,,,,
4246,,,,,,,,,,,
4247,,,,,,,,,,,
4248,,,,,,,,,,,
4249,,,,,,,,,,,
4293,,,,,,,,,,,
4294,,,,,,,,,,,
4295,,,,,,,,,,,
4296,,,,,,,,,,,
4297,,,,,,,,,,,
4298,,,,,,,,,,,
4299,,,,,,,,,,,
4300,,,,,,,,,,,
4301,,,,,,,,,,,
4302,,,,,,,,,,,
4205,,,,,,,,,,,
4206,,,,,,,,,,,
4207,,,,,,,,,,,
4208,,,,,,,,,,,
4209,,,,,,,,,,,
4210,,,,,,,,,,,
4211,,,,,,,,,,,
4212,,,,,,,,,,,
4213,,,,,,,,,,,
4214,,,,,,,,,,,
4230,,,,,,,,,,,
4231,,,,,,,,,,,
4232,,,,,,,,,,,
4233,,,,,,,,,,,
4234,,,,,,,,,,,
4235,,,,,,,,,,,
4236,,,,,,,,,,,
4237,,,,,,,,,,,
4238,,,,,,,,,,,
4239,,,,,,,,,,,
4293,,,,,,,,,,,
4294,,,,,,,,,,,
4295,,,,,,,,,,,
4296,,,,,,,,,,,
4297,,,,,,,,,,,
4298,,,,,,,,,,,
4299,,,,,,,,,,,
4300,,,,,,,,,,,
4301,,,,,,,,,,,
4302,,,,,,,,,,,
4393,,,,,,,,,,,
4394,,,,,,,,,,,
4395,,,,,,,,,,,
4396,,,,,,,,,,,
4397,,,,,,,,,,,
4398,,,,,,,,,,,
4399,,,,,,,,,,,
4400,,,,,,,,,,,
4401,,,,,,,,,,,
4402,,,,,,,,,,,
4613,,,,,,,,,,,
4614,,,,,,,,,,,
4615,,,,,,,,,,,
4616,,,,,,,,,,,
4617,,,,,,,,,,,
4618,,,,,,,,,,,
4619,,,,,,,,,,,
4620,,,,,,,,,,,
4621,,,,,,,,,,,
4622,,,,,,,,,,,
4398,,,,,,,,,,,
4399,,,,,,,,,,,
4400,,,,,,,,,,,
4401,,,,,,,,,,,
4402,,,,,,,,,,,
4403,,,,,,,,,,,
4404,,,,,,,,,,,
4405,,,,,,,,,,,
4406,,,,,,,,,,,
4407,,,,,,,,,,,
4306,,,,,,,,,,,
4307,,,,,,,,,,,
4308,,,,,,,,,,,
4309,,,,,,,,,,,
4310,,,,,,,,,,,
4311,,,,,,,,,,,
4312,,,,,,,,,,,
4313,,,,,,,,,,,
4314,,,,,,,,,,,
4315,,,,,,,,,,,
4428,,,,,,,,,,,
4429,,,,,,,,,,,
4430,,,,,,,,,,,
4431,,,,,,,,,,,
4432,,,,,,,,,,,
4433,,,,,,,,,,,
4434,,,,,,,,,,,
4435,,,,,,,,,,,
4436,,,,,,,,,,,
4437,,,,,,,,,,,
4257,,,,,,,,,,,
4258,,,,,,,,,,,
4259,,,,,,,,,,,
4260,,,,,,,,,,,
4261,,,,,,,,,,,
4262,,,,,,,,,,,
4263,,,,,,,,,,,
4264,,,,,,,,,,,
4265,,,,,,,,,,,
4266,,,,,,,,,,,
4165,,,,,,,,,,,
4166,,,,,,,,,,,
4167,,,,,,,,,,,
4168,,,,,,,,,,,
4169,,,,,,,,,,,
4170,,,,,,,,,,,
4171,,,,,,,,,,,
4172,,,,,,,,,,,
4173,,,,,,,,,,,
4174,,,,,,,,,,,
4167,,,,,,,,,,,
4168,,,,,,,,,,,
4169,,,,,,,,,,,
4170,,,,,,,,,,,
4171,,,,,,,,,,,
4172,,,,,,,,,,,
4173,,,,,,,,,,,
4174,,,,,,,,,,,
4175,,,,,,,,,,,
4176,,,,,,,,,,,
4302,,,,,,,,,,,
4303,,,,,,,,,,,
4304,,,,,,,,,,,
4305,,,,,,,,,,,
4306,,,,,,,,,,,
4307,,,,,,,,,,,
4308,,,,,,,,,,,
4309,,,,,,,,,,,
4310,,,,,,,,,,,
4311,,,,,,,,,,,
4365,,,,,,,,,,,
4366,,,,,,,,,,,
4367,,,,,,,,,,,
4368,,,,,,,,,,,
4369,,,,,,,,,,,
4370,,,,,,,,,,,
4371,,,,,,,,,,,
4372,,,,,,,,,,,
4373,,,,,,,,,,,
4374,,,,,,,,,,,
4378,,,,,,,,,,,
4379,,,,,,,,,,,
4380,,,,,,,,,,,
4381,,,,,,,,,,,
4382,,,,,,,,,,,
4383,,,,,,,,,,,
4384,,,,,,,,,,,
4385,,,,,,,,,,,
4386,,,,,,,,,,,
4387,,,,,,,,,,,
4271,,,,,,,,,,,
4272,,,,,,,,,,,
4273,,,,,,,,,,,
4274,,,,,,,,,,,
4275,,,,,,,,,,,
4276,,,,,,,,,,,
4277,,,,,,,,,,,
4278,,,,,,,,,,,
4279,,,,,,,,,,,
4280,,,,,,,,,,,
4221,,,,,,,,,,,
4222,,,,,,,,,,,
4223,,,,,,,,,,,
4224,,,,,,,,,,,
4225,,,,,,,,,,,
4226,,,,,,,,,,,
4227,,,,,,,,,,,
4228,,,,,,,,,,,
4229,,,,,,,,,,,
4230,,,,,,,,,,,
4283,,,,,,,,,,,
4284,,,,,,,,,,,
4285,,,,,,,,,,,
4286,,,,,,,,,,,
4287,,,,,,,,,,,
4288,,,,,,,,,,,
4289,,,,,,,,,,,
4290,,,,,,,,,,,
4291,,,,,,,,,,,
4292,,,,,,,,,,,
4372,,,,,,,,,,,
4373,,,,,,,,,,,
4374,,,,,,,,,,,
4375,,,,,,,,,,,
4376,,,,,,,,,,,
4377,,,,,,,,,,,
4378,,,,,,,,,,,
4379,,,,,,,,,,,
4380,,,,,,,,,,,
4381,,,,,,,,,,,
4236,,,,,,,,,,,
4237,,,,,,,,,,,
4238,,,,,,,,,,,
4239,,,,,,,,,,,
4240,,,,,,,,,,,
4241,,,,,,,,,,,
4242,,,,,,,,,,,
4243,,,,,,,,,,,
4244,,,,,,,,,,,
4245,,,,,,,,,,,
4257,,,,,,,,,,,
4258,,,,,,,,,,,
4259,,,,,,,,,,,
4260,,,,,,,,,,,
4261,,,,,,,,,,,
4262,,,,,,,,,,,
4263,,,,,,,,,,,
4264,,,,,,,,,,,
4265,,,,,,,,,,,
4266,,,,,,,,,,,
4331,,,,,,,,,,,
4332,,,,,,,,,,,
4333,,,,,,,,,,,
4334,,,,,,,,,,,
4335,,,,,,,,,,,
4336,,,,,,,,,,,
4337,,,,,,,,,,,
4338,,,,,,,,,,,
4339,,,,,,,,,,,
4340,,,,,,,,,,,
4486,,,,,,,,,,,
4487,,,,,,,,,,,
4488,,,,,,,,,,,
4489,,,,,,,,,,,
4490,,,,,,,,,,,
4491,,,,,,,,,,,
4492,,,,,,,,,,,
4493,,,,,,,,,,,
4494,,,,,,,,,,,
4495,,,,,,,,,,,
4557,,,,,,,,,,,
4558,,,,,,,,,,,
4559,,,,,,,,,,,
4560,,,,,,,,,,,
4561,,,,,,,,,,,
4562,,,,,,,,,,,
4563,,,,,,,,,,,
4564,,,,,,,,,,,
4565,,,,,,,,,,,
4566,,,,,,,,,,,
4348,,,,,,,,,,,
4349,,,,,,,,,,,
4350,,,,,,,,,,,
4351,,,,,,,,,,,
4352,,,,,,,,,,,
4353,,,,,,,,,,,
4354,,,,,,,,,,,
4355,,,,,,,,,,,
4356,,,,,,,,,,,
4357,,,,,,,,,,,
4486,,,,,,,,,,,
4487,,,,,,,,,,,
4488,,,,,,,,,,,
4489,,,,,,,,,,,
4490,,,,,,,,,,,
4491,,,,,,,,,,,
4492,,,,,,,,,,,
4493,,,,,,,,,,,
4494,,,,,,,,,,,
4495,,,,,,,,,,,
4776,,,,,,,,,,,
4777,,,,,,,,,,,
4778,,,,,,,,,,,
4779,,,,,,,,,,,
4780,,,,,,,,,,,
4781,,,,,,,,,,,
4782,,,,,,,,,,,
4783,,,,,,,,,,,
4784,,,,,,,,,,,
4785,,,,,,,,,,,
4716,,,,,,,,,,,
4717,,,,,,,,,,,
4718,,,,,,,,,,,
4719,,,,,,,,,,,
4720,,,,,,,,,,,
4721,,,,,,,,,,,
4722,,,,,,,,,,,
4723,,,,,,,,,,,
4724,,,,,,,,,,,
4725,,,,,,,,,,,
4406,,,,,,,,,,,
4407,,,,,,,,,,,
4408,,,,,,,,,,,
4409,,,,,,,,,,,
4410,,,,,,,,,,,
4411,,,,,,,,,,,
4412,,,,,,,,,,,
4413,,,,,,,,,,,
4414,,,,,,,,,,,
4415,,,,,,,,,,,
4350,,,,,,,,,,,
4351,,,,,,,,,,,
4352,,,,,,,,,,,
4353,,,,,,,,,,,
4354,,,,,,,,,,,
4355,,,,,,,,,,,
4356,,,,,,,,,,,
4357,,,,,,,,,,,
4358,,,,,,,,,,,
4359,,,,,,,,,,,
3874,,,,,,,,,,,
3875,,,,,,,,,,,
3876,,,,,,,,,,,
3877,,,,,,,,,,,
3878,,,,,,,,,,,
3879,,,,,,,,,,,
3880,,,,,,,,,,,
3881,,,,,,,,,,,
3882,,,,,,,,,,,
1915,,,,,,,,,,,
1916,,,,,,,,,,,
1917,,,,,,,,,,,
1918,,,,,,,,,,,
1919,,,,,,,,,,,
4282,,,,,,,,,,,
4283,,,,,,,,,,,
4284,,,,,,,,,,,
4285,,,,,,,,,,,
4286,,,,,,,,,,,
4287,,,,,,,,,,,
4288,,,,,,,,,,,
4289,,,,,,,,,,,
4290,,,,,,,,,,,
4291,,,,,,,,,,,
4213,,,,,,,,,,,
4214,,,,,,,,,,,
4215,,,,,,,,,,,
4216,,,,,,,,,,,
4217,,,,,,,,,,,
4218,,,,,,,,,,,
4219,,,,,,,,,,,
4220,,,,,,,,,,,
4221,,,,,,,,,,,
4222,,,,,,,,,,,
4263,,,,,,,,,,,
4264,,,,,,,,,,,
4265,,,,,,,,,,,
4266,,,,,,,,,,,
4267,,,,,,,,,,,
4268,,,,,,,,,,,
4269,,,,,,,,,,,
4270,,,,,,,,,,,
4271,,,,,,,,,,,
4272,,,,,,,,,,,
4317,,,,,,,,,,,
4318,,,,,,,,,,,
4319,,,,,,,,,,,
4320,,,,,,,,,,,
4321,,,,,,,,,,,
4322,,,,,,,,,,,
4323,,,,,,,,,,,
4324,,,,,,,,,,,
4325,,,,,,,,,,,
4326,,,,,,,,,,,
4481,,,,,,,,,,,
4482,,,,,,,,,,,
4483,,,,,,,,,,,
4484,,,,,,,,,,,
4485,,,,,,,,,,,
4486,,,,,,,,,,,
4487,,,,,,,,,,,
4488,,,,,,,,,,,
4489,,,,,,,,,,,
4490,,,,,,,,,,,
4425,,,,,,,,,,,
4426,,,,,,,,,,,
4427,,,,,,,,,,,
4428,,,,,,,,,,,
4429,,,,,,,,,,,
4430,,,,,,,,,,,
4431,,,,,,,,,,,
4432,,,,,,,,,,,
4433,,,,,,,,,,,
4434,,,,,,,,,,,
4251,,,,,,,,,,,
4252,,,,,,,,,,,
4253,,,,,,,,,,,
4254,,,,,,,,,,,
4255,,,,,,,,,,,
4256,,,,,,,,,,,
4257,,,,,,,,,,,
4258,,,,,,,,,,,
4259,,,,,,,,,,,
4260,,,,,,,,,,,
4971,,,,,,,,,,,
4972,,,,,,,,,,,
4973,,,,,,,,,,,
4974,,,,,,,,,,,
4975,,,,,,,,,,,
4976,,,,,,,,,,,
4977,,,,,,,,,,,
4978,,,,,,,,,,,
4979,,,,,,,,,,,
4980,,,,,,,,,,,
4307,,,,,,,,,,,
4308,,,,,,,,,,,
4309,,,,,,,,,,,
4310,,,,,,,,,,,
4311,,,,,,,,,,,
4312,,,,,,,,,,,
4313,,,,,,,,,,,
4314,,,,,,,,,,,
4315,,,,,,,,,,,
4316,,,,,,,,,,,
4185,,,,,,,,,,,
4186,,,,,,,,,,,
4187,,,,,,,,,,,
4188,,,,,,,,,,,
4189,,,,,,,,,,,
4190,,,,,,,,,,,
4191,,,,,,,,,,,
4192,,,,,,,,,,,
4193,,,,,,,,,,,
4194,,,,,,,,,,,
4345,,,,,,,,,,,
4346,,,,,,,,,,,
4347,,,,,,,,,,,
4348,,,,,,,,,,,
4349,,,,,,,,,,,
4350,,,,,,,,,,,
4351,,,,,,,,,,,
4352,,,,,,,,,,,
4353,,,,,,,,,,,
4354,,,,,,,,,,,
4109,,,,,,,,,,,
4110,,,,,,,,,,,
4111,,,,,,,,,,,
4112,,,,,,,,,,,
4113,,,,,,,,,,,
4114,,,,,,,,,,,
4115,,,,,,,,,,,
4116,,,,,,,,,,,
4117,,,,,,,,,,,
4118,,,,,,,,,,,
4112,,,,,,,,,,,
4113,,,,,,,,,,,
4114,,,,,,,,,,,
4115,,,,,,,,,,,
4116,,,,,,,,,,,
4117,,,,,,,,,,,
4118,,,,,,,,,,,
4119,,,,,,,,,,,
4120,,,,,,,,,,,
4121,,,,,,,,,,,
4222,,,,,,,,,,,
4223,,,,,,,,,,,
4224,,,,,,,,,,,
4225,,,,,,,,,,,
4226,,,,,,,,,,,
4227,,,,,,,,,,,
4228,,,,,,,,,,,
4229,,,,,,,,,,,
4230,,,,,,,,,,,
4231,,,,,,,,,,,
4229,,,,,,,,,,,
4230,,,,,,,,,,,
4231,,,,,,,,,,,
4232,,,,,,,,,,,
4233,,,,,,,,,,,
4234,,,,,,,,,,,
4235,,,,,,,,,,,
4236,,,,,,,,,,,
4237,,,,,,,,,,,
4238,,,,,,,,,,,
4193,,,,,,,,,,,
4194,,,,,,,,,,,
4195,,,,,,,,,,,
4196,,,,,,,,,,,
4197,,,,,,,,,,,
4198,,,,,,,,,,,
4199,,,,,,,,,,,
4200,,,,,,,,,,,
4201,,,,,,,,,,,
4202,,,,,,,,,,,
4170,,,,,,,,,,,
4171,,,,,,,,,,,
4172,,,,,,,,,,,
4173,,,,,,,,,,,
4174,,,,,,,,,,,
4175,,,,,,,,,,,
4176,,,,,,,,,,,
4177,,,,,,,,,,,
4178,,,,,,,,,,,
4179,,,,,,,,,,,
4244,,,,,,,,,,,
4245,,,,,,,,,,,
4246,,,,,,,,,,,
4247,,,,,,,,,,,
4248,,,,,,,,,,,
4249,,,,,,,,,,,
4250,,,,,,,,,,,
4251,,,,,,,,,,,
4252,,,,,,,,,,,
4253,,,,,,,,,,,
4194,,,,,,,,,,,
4195,,,,,,,,,,,
4196,,,,,,,,,,,
4197,,,,,,,,,,,
4198,,,,,,,,,,,
4199,,,,,,,,,,,
4200,,,,,,,,,,,
4201,,,,,,,,,,,
4202,,,,,,,,,,,
4203,,,,,,,,,,,
4181,,,,,,,,,,,
4182,,,,,,,,,,,
4183,,,,,,,,,,,
4184,,,,,,,,,,,
4185,,,,,,,,,,,
4186,,,,,,,,,,,
4187,,,,,,,,,,,
4188,,,,,,,,,,,
4189,,,,,,,,,,,
4190,,,,,,,,,,,
4257,,,,,,,,,,,
4258,,,,,,,,,,,
4259,,,,,,,,,,,
4260,,,,,,,,,,,
4261,,,,,,,,,,,
4262,,,,,,,,,,,
4263,,,,,,,,,,,
4264,,,,,,,,,,,
4265,,,,,,,,,,,
4266,,,,,,,,,,,
4187,,,,,,,,,,,
4188,,,,,,,,,,,
4189,,,,,,,,,,,
4190,,,,,,,,,,,
4191,,,,,,,,,,,
4192,,,,,,,,,,,
4193,,,,,,,,,,,
4194,,,,,,,,,,,
4195,,,,,,,,,,,
4196,,,,,,,,,,,
4164,,,,,,,,,,,
4165,,,,,,,,,,,
4166,,,,,,,,,,,
4167,,,,,,,,,,,
4168,,,,,,,,,,,
4169,,,,,,,,,,,
4170,,,,,,,,,,,
4171,,,,,,,,,,,
4172,,,,,,,,,,,
